id,price_m2,tiempo,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
01400010295002,13379.85,2020.0,590.0,21.0,71.0,1.05,14.9,14.67,366.0,173.0,528.0,243.0,235.0,226.0,218.0,0.0,2.51,144.0,175.0,204.0,221.0,3.5593220338983054,12.033898305084744,47.26775956284153,96.70781893004116,93.00411522633743,89.71193415637859,0.0,72.0164609053498,83.95061728395059,90.94650205761316
01400010308007,31096.852994666864,2010.0,562.0,13.0,106.0,1.53,12.35,12.29,257.0,128.0,387.0,236.0,,,,,2.88,98.0,84.0,120.0,107.0,2.3131672597864767,18.861209964412808,49.805447470817114,,,,,35.593220338983045,50.847457627118644,45.33898305084746
01400010308007,31096.852994666864,2020.0,599.0,12.0,134.0,1.32,13.99,13.67,332.0,156.0,489.0,292.0,254.0,292.0,254.0,14.0,2.36,117.0,150.0,209.0,235.0,2.003338898163606,22.370617696160263,46.98795180722892,86.98630136986301,100.0,86.98630136986301,4.794520547945205,51.36986301369865,71.57534246575342,80.4794520547945
01400010312001,22368.42105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01400010327006,22968.197879858657,2010.0,112.0,4.0,26.0,1.45,12.99,12.72,44.0,26.0,81.0,37.0,,,,,3.33,26.0,22.0,20.0,18.0,3.571428571428571,23.214285714285715,59.09090909090909,,,,,59.45945945945946,54.05405405405406,48.64864864864865
01400010327006,22968.197879858657,2020.0,126.0,4.0,41.0,1.21,13.88,12.94,60.0,27.0,96.0,45.0,41.0,45.0,41.0,3.0,3.07,35.0,29.0,28.0,33.0,3.1746031746031744,32.53968253968254,45.0,91.11111111111113,100.0,91.11111111111113,6.666666666666668,64.44444444444444,62.22222222222222,73.33333333333333
01400010346005,65957.44680851063,2010.0,86.0,,14.0,1.18,13.05,12.81,41.0,19.0,60.0,33.0,,,,,3.07,19.0,18.0,19.0,19.0,,16.27906976744186,46.34146341463415,,,,,54.54545454545454,57.57575757575758,57.57575757575758
01400010346005,65957.44680851063,2020.0,103.0,4.0,20.0,1.2,14.45,14.02,67.0,30.0,76.0,42.0,38.0,36.0,32.0,,2.71,24.0,25.0,32.0,36.0,3.883495145631068,19.41747572815534,44.77611940298507,90.4761904761905,85.71428571428571,76.19047619047619,,59.523809523809526,76.19047619047619,85.71428571428571
01400010346010,42857.142857142855,2010.0,165.0,6.0,27.0,0.86,12.27,11.43,97.0,46.0,129.0,90.0,,,,,2.42,46.0,56.0,53.0,49.0,3.636363636363636,16.363636363636363,47.42268041237113,,,,,62.22222222222222,58.88888888888889,54.444444444444436
01400010346010,42857.142857142855,2020.0,197.0,5.0,31.0,0.92,15.38,15.31,127.0,65.0,168.0,81.0,76.0,78.0,73.0,,2.59,52.0,54.0,65.0,69.0,2.538071065989848,15.736040609137056,51.181102362204726,93.82716049382715,96.29629629629628,90.12345679012344,,66.66666666666666,80.24691358024691,85.18518518518519
01400010346015,49441.39194139194,2010.0,161.0,8.0,22.0,1.18,13.28,12.67,94.0,44.0,132.0,102.0,,,,,2.52,41.0,53.0,51.0,48.0,4.9689440993788825,13.664596273291925,46.80851063829788,,,,,51.9607843137255,50.0,47.058823529411754
01400010346015,49441.39194139194,2020.0,290.0,10.0,42.0,0.82,15.24,14.89,195.0,98.0,244.0,132.0,121.0,120.0,109.0,,2.4,86.0,88.0,108.0,114.0,3.4482758620689653,14.482758620689655,50.256410256410255,91.66666666666666,90.9090909090909,82.57575757575758,,66.66666666666666,81.81818181818183,86.36363636363636
01400010346017,34972.22222222222,2010.0,616.0,39.0,56.0,1.04,14.13,13.77,355.0,153.0,505.0,311.0,,,,,2.5,161.0,205.0,201.0,190.0,6.3311688311688314,9.090909090909092,43.09859154929577,,,,,65.91639871382637,64.63022508038586,61.09324758842443
01400010346017,34972.22222222222,2020.0,722.0,19.0,91.0,0.97,15.32,15.14,455.0,231.0,595.0,322.0,280.0,304.0,262.0,11.0,2.58,211.0,224.0,254.0,266.0,2.631578947368421,12.603878116343491,50.769230769230774,86.95652173913044,94.40993788819875,81.36645962732919,3.4161490683229814,69.56521739130434,78.88198757763976,82.6086956521739
01400010350023,26666.666666666668,2010.0,54.0,3.0,10.0,1.1,13.57,12.64,35.0,18.0,44.0,20.0,,,,,3.18,15.0,10.0,13.0,10.0,5.5555555555555545,18.51851851851852,51.42857142857142,,,,,50.0,65.0,50.0
01400010350023,26666.666666666668,2020.0,42.0,,10.0,0.83,15.56,15.7,28.0,16.0,31.0,18.0,17.0,18.0,17.0,0.0,2.47,14.0,9.0,14.0,16.0,,23.809523809523807,57.14285714285714,94.44444444444444,100.0,94.44444444444444,0.0,50.0,77.7777777777778,88.8888888888889
01400010350026,31978.41726618705,2010.0,410.0,14.0,57.0,1.4,14.35,13.74,234.0,108.0,342.0,180.0,,,,,2.55,117.0,121.0,141.0,130.0,3.414634146341464,13.902439024390244,46.153846153846146,,,,,67.22222222222223,78.33333333333333,72.2222222222222
01400010350026,31978.41726618705,2020.0,555.0,16.0,109.0,1.11,15.18,14.78,373.0,186.0,464.0,238.0,231.0,188.0,181.0,4.0,2.4,177.0,188.0,197.0,221.0,2.8828828828828827,19.63963963963964,49.86595174262735,97.05882352941177,78.99159663865547,76.05042016806722,1.680672268907563,78.99159663865547,82.77310924369748,92.85714285714286
01400010365003,40970.35040431267,2010.0,60.0,,16.0,1.21,11.89,11.5,25.0,11.0,34.0,23.0,,,,,3.35,14.0,10.0,14.0,9.0,,26.66666666666667,44.0,,,,,43.47826086956522,60.86956521739131,39.130434782608695
01400010365003,40970.35040431267,2020.0,82.0,,15.0,0.94,14.51,14.58,51.0,25.0,58.0,47.0,43.0,47.0,43.0,0.0,1.91,30.0,29.0,31.0,35.0,,18.29268292682927,49.01960784313725,91.48936170212765,100.0,91.48936170212765,0.0,61.70212765957447,65.95744680851064,74.46808510638297
01400010365016,33872.798630126825,2010.0,212.0,9.0,30.0,1.04,14.19,13.96,130.0,70.0,153.0,94.0,,,,,2.43,43.0,62.0,65.0,58.0,4.245283018867925,14.150943396226413,53.846153846153854,,,,,65.95744680851064,69.14893617021278,61.70212765957447
01400010365016,33872.798630126825,2020.0,277.0,4.0,51.0,0.87,13.8,13.48,177.0,84.0,221.0,133.0,129.0,129.0,125.0,0.0,2.12,85.0,101.0,121.0,124.0,1.444043321299639,18.4115523465704,47.45762711864407,96.9924812030075,96.9924812030075,93.98496240601506,0.0,75.93984962406014,90.97744360902256,93.23308270676694
01400010384008,66483.51648351649,2010.0,103.0,,14.0,1.73,14.06,13.62,58.0,27.0,58.0,46.0,,,,,2.51,25.0,30.0,30.0,26.0,,13.592233009708734,46.55172413793103,,,,,65.21739130434783,65.21739130434783,56.52173913043478
01400010384008,66483.51648351649,2020.0,176.0,3.0,32.0,1.23,15.89,15.54,115.0,54.0,143.0,82.0,82.0,54.0,54.0,0.0,2.15,50.0,55.0,71.0,75.0,1.7045454545454544,18.181818181818183,46.95652173913044,100.0,65.85365853658537,65.85365853658537,0.0,67.07317073170732,86.58536585365853,91.46341463414636
01400010384010,33846.153846153844,2010.0,153.0,7.0,13.0,1.05,15.07,14.46,94.0,42.0,125.0,71.0,,,,,2.63,40.0,51.0,49.0,46.0,4.575163398692809,8.49673202614379,44.680851063829785,,,,,71.83098591549296,69.01408450704226,64.7887323943662
01400010384010,33846.153846153844,2020.0,132.0,4.0,31.0,0.94,15.62,14.91,89.0,47.0,118.0,76.0,62.0,72.0,58.0,0.0,2.13,33.0,54.0,57.0,59.0,3.0303030303030303,23.484848484848484,52.80898876404493,81.57894736842105,94.73684210526315,76.31578947368422,0.0,71.05263157894737,75.0,77.63157894736842
01400010399002,37984.13855417113,2010.0,230.0,5.0,35.0,1.35,13.91,13.21,119.0,48.0,106.0,100.0,,,,,2.9,56.0,58.0,59.0,58.0,2.1739130434782608,15.217391304347828,40.33613445378151,,,,,57.99999999999999,59.0,57.99999999999999
01400010399002,37984.13855417113,2020.0,285.0,7.0,48.0,0.85,14.74,14.54,187.0,93.0,222.0,174.0,126.0,174.0,126.0,29.0,2.26,87.0,78.0,100.0,125.0,2.456140350877193,16.842105263157894,49.73262032085562,72.41379310344827,100.0,72.41379310344827,16.666666666666664,44.82758620689656,57.4712643678161,71.83908045977013
01400010399009,48461.53846153846,2010.0,415.0,9.0,53.0,1.34,14.42,13.7,203.0,115.0,260.0,175.0,,,,,2.86,94.0,108.0,105.0,103.0,2.1686746987951806,12.771084337349398,56.65024630541872,,,,,61.71428571428571,60.0,58.85714285714285
01400010399009,48461.53846153846,2020.0,544.0,20.0,98.0,1.14,15.25,14.87,315.0,161.0,439.0,253.0,201.0,217.0,165.0,13.0,2.71,159.0,161.0,187.0,198.0,3.6764705882352944,18.014705882352946,51.11111111111111,79.44664031620553,85.7707509881423,65.21739130434783,5.138339920948617,63.63636363636363,73.91304347826086,78.26086956521739
01400010399010,28434.065934065933,2010.0,148.0,,29.0,1.31,14.37,13.66,82.0,39.0,100.0,62.0,,,,,2.67,33.0,49.0,46.0,44.0,,19.594594594594593,47.5609756097561,,,,,79.03225806451613,74.19354838709677,70.96774193548387
01400010399010,28434.065934065933,2020.0,177.0,,62.0,1.29,15.38,14.99,109.0,49.0,146.0,89.0,77.0,89.0,77.0,0.0,2.3,43.0,61.0,68.0,74.0,,35.02824858757062,44.954128440366965,86.51685393258427,100.0,86.51685393258427,0.0,68.53932584269663,76.40449438202246,83.14606741573034
01400010401006,38866.396761133605,2010.0,409.0,10.0,70.0,1.37,14.08,13.65,213.0,114.0,290.0,172.0,,,,,2.77,95.0,105.0,109.0,104.0,2.444987775061125,17.114914425427873,53.521126760563384,,,,,61.04651162790697,63.37209302325582,60.465116279069754
01400010401006,38866.396761133605,2020.0,334.0,4.0,101.0,1.23,14.74,14.48,197.0,104.0,263.0,156.0,129.0,151.0,124.0,7.0,2.47,91.0,106.0,114.0,125.0,1.1976047904191618,30.239520958083833,52.791878172588845,82.69230769230771,96.79487179487178,79.48717948717949,4.487179487179487,67.94871794871796,73.07692307692307,80.12820512820514
01400010401008,42857.142857142855,2010.0,704.0,25.0,141.0,1.36,14.36,13.78,328.0,171.0,488.0,262.0,,,,,2.9,180.0,189.0,194.0,186.0,3.551136363636364,20.02840909090909,52.134146341463406,,,,,72.13740458015268,74.04580152671755,70.99236641221374
01400010401008,42857.142857142855,2020.0,506.0,9.0,111.0,1.0,14.96,14.71,320.0,152.0,420.0,224.0,195.0,155.0,126.0,6.0,2.59,154.0,155.0,174.0,186.0,1.7786561264822136,21.936758893280636,47.5,87.05357142857143,69.19642857142857,56.25,2.6785714285714284,69.19642857142857,77.67857142857143,83.03571428571429
01400010401010,36438.730727694674,2010.0,277.0,11.0,54.0,1.37,14.21,13.44,139.0,65.0,205.0,111.0,,,,,2.66,78.0,82.0,78.0,74.0,3.9711191335740073,19.494584837545126,46.762589928057544,,,,,73.87387387387388,70.27027027027027,66.66666666666666
01400010401010,36438.730727694674,2020.0,233.0,5.0,63.0,1.17,15.14,14.41,143.0,72.0,195.0,116.0,92.0,109.0,85.0,11.0,2.53,63.0,65.0,81.0,84.0,2.145922746781116,27.038626609442066,50.349650349650354,79.3103448275862,93.96551724137932,73.27586206896551,9.482758620689657,56.03448275862068,69.82758620689657,72.41379310344827
01400010401014,53216.27204830764,2010.0,366.0,10.0,57.0,1.26,14.15,13.5,183.0,85.0,279.0,162.0,,,,,2.67,90.0,110.0,102.0,98.0,2.7322404371584703,15.573770491803279,46.44808743169399,,,,,67.90123456790124,62.96296296296296,60.49382716049383
01400010401014,53216.27204830764,2020.0,461.0,14.0,98.0,1.04,15.36,15.09,312.0,153.0,404.0,234.0,191.0,224.0,181.0,6.0,2.41,135.0,157.0,164.0,179.0,3.0368763557483733,21.25813449023861,49.03846153846153,81.62393162393163,95.72649572649573,77.35042735042734,2.564102564102564,67.09401709401709,70.08547008547008,76.49572649572649
01400010420009,38031.914893617024,2010.0,392.0,15.0,55.0,1.44,13.62,13.0,211.0,94.0,273.0,174.0,,,,,2.49,78.0,76.0,115.0,108.0,3.826530612244898,14.030612244897958,44.54976303317535,,,,,43.678160919540225,66.0919540229885,62.06896551724138
01400010420009,38031.914893617024,2020.0,290.0,4.0,58.0,1.01,16.07,15.78,211.0,103.0,256.0,158.0,129.0,149.0,120.0,,2.25,93.0,80.0,122.0,125.0,1.3793103448275863,20.0,48.81516587677725,81.64556962025317,94.30379746835443,75.9493670886076,,50.63291139240506,77.21518987341773,79.11392405063293
01400010435005,32000.0,2010.0,302.0,4.0,54.0,1.41,13.93,13.33,139.0,72.0,210.0,122.0,,,,,2.77,73.0,79.0,81.0,71.0,1.3245033112582782,17.880794701986755,51.79856115107914,,,,,64.75409836065575,66.39344262295081,58.19672131147541
01400010435005,32000.0,2020.0,338.0,12.0,69.0,1.05,15.16,15.0,195.0,95.0,262.0,156.0,126.0,156.0,126.0,12.0,2.68,94.0,101.0,111.0,119.0,3.5502958579881656,20.414201183431953,48.71794871794872,80.76923076923076,100.0,80.76923076923076,7.6923076923076925,64.74358974358975,71.15384615384616,76.28205128205127
01400010435013,28333.333333333332,2010.0,423.0,17.0,67.0,1.33,14.21,13.78,194.0,95.0,290.0,191.0,,,,,2.65,106.0,103.0,112.0,104.0,4.018912529550828,15.839243498817966,48.96907216494846,,,,,53.92670157068062,58.63874345549738,54.45026178010471
01400010435013,28333.333333333332,2020.0,526.0,15.0,88.0,0.96,14.77,14.37,327.0,163.0,449.0,322.0,237.0,290.0,205.0,9.0,2.22,177.0,185.0,206.0,219.0,2.8517110266159698,16.730038022813687,49.84709480122324,73.60248447204971,90.06211180124224,63.664596273291934,2.7950310559006213,57.453416149068325,63.975155279503106,68.01242236024845
0140001044A002,33673.4693877551,2010.0,257.0,,55.0,1.55,14.22,13.48,122.0,48.0,165.0,96.0,,,,,2.99,66.0,58.0,62.0,63.0,,21.40077821011673,39.34426229508197,,,,,60.41666666666666,64.58333333333334,65.625
0140001044A002,33673.4693877551,2020.0,215.0,4.0,58.0,1.37,15.16,14.83,127.0,59.0,169.0,102.0,83.0,97.0,78.0,0.0,2.59,64.0,71.0,75.0,79.0,1.8604651162790695,26.976744186046513,46.45669291338583,81.37254901960785,95.09803921568628,76.47058823529412,0.0,69.60784313725489,73.52941176470588,77.45098039215686
0140001044A005,31016.238199486917,2010.0,140.0,,25.0,1.7,13.85,12.74,58.0,28.0,80.0,46.0,,,,,3.41,31.0,26.0,28.0,24.0,,17.857142857142858,48.27586206896552,,,,,56.52173913043478,60.86956521739131,52.17391304347826
0140001044A005,31016.238199486917,2020.0,121.0,3.0,21.0,1.0,14.63,13.85,85.0,38.0,96.0,48.0,44.0,45.0,41.0,,2.75,39.0,34.0,41.0,41.0,2.479338842975207,17.355371900826448,44.70588235294118,91.66666666666666,93.75,85.41666666666666,,70.83333333333334,85.41666666666666,85.41666666666666
01400010454004,34640.64432989691,2010.0,111.0,,28.0,1.5,13.07,12.84,53.0,28.0,68.0,47.0,,,,,2.51,34.0,25.0,33.0,27.0,,25.225225225225223,52.83018867924528,,,,,53.19148936170214,70.21276595744679,57.44680851063831
01400010454004,34640.64432989691,2020.0,174.0,7.0,36.0,1.06,13.83,13.89,114.0,60.0,126.0,81.0,75.0,81.0,75.0,,2.32,43.0,44.0,64.0,70.0,4.022988505747127,20.689655172413797,52.631578947368425,92.5925925925926,100.0,92.5925925925926,,54.320987654320994,79.01234567901234,86.41975308641976
01400010492001,29057.59162303665,2010.0,434.0,16.0,44.0,1.09,14.38,13.85,236.0,111.0,334.0,233.0,,,,,2.47,111.0,127.0,137.0,111.0,3.6866359447004617,10.138248847926267,47.033898305084755,,,,,54.506437768240346,58.79828326180258,47.63948497854077
01400010492001,29057.59162303665,2020.0,679.0,12.0,99.0,1.12,14.59,14.17,407.0,201.0,566.0,270.0,262.0,233.0,225.0,0.0,2.59,194.0,191.0,228.0,246.0,1.7673048600883652,14.580265095729015,49.38574938574938,97.03703703703705,86.29629629629629,83.33333333333334,0.0,70.74074074074073,84.44444444444444,91.11111111111113
01400010492007,21137.58389261745,2010.0,187.0,4.0,41.0,1.65,11.77,11.41,76.0,32.0,123.0,44.0,,,,,4.31,33.0,22.0,28.0,24.0,2.13903743315508,21.92513368983957,42.105263157894726,,,,,50.0,63.63636363636363,54.54545454545454
01400010492007,21137.58389261745,2020.0,201.0,4.0,50.0,1.48,13.02,12.49,85.0,35.0,150.0,69.0,66.0,69.0,66.0,,3.05,47.0,40.0,53.0,58.0,1.9900497512437807,24.875621890547265,41.17647058823529,95.65217391304348,100.0,95.65217391304348,,57.97101449275362,76.81159420289855,84.05797101449275
01400010505010,30000.0,2010.0,263.0,11.0,47.0,1.67,11.63,11.21,123.0,61.0,172.0,86.0,,,,,3.22,60.0,32.0,48.0,45.0,4.182509505703422,17.870722433460074,49.59349593495936,,,,,37.2093023255814,55.8139534883721,52.32558139534884
01400010505010,30000.0,2020.0,230.0,3.0,57.0,1.61,12.95,12.53,114.0,52.0,167.0,86.0,85.0,74.0,73.0,,2.71,68.0,49.0,69.0,75.0,1.3043478260869563,24.782608695652176,45.614035087719294,98.83720930232558,86.046511627907,84.88372093023256,,56.9767441860465,80.23255813953489,87.2093023255814
0140001051A013,33523.4899328859,2010.0,178.0,4.0,33.0,1.33,11.85,11.43,81.0,34.0,118.0,56.0,,,,,3.67,27.0,25.0,25.0,21.0,2.247191011235955,18.539325842696627,41.975308641975296,,,,,44.64285714285715,44.64285714285715,37.5
0140001051A013,33523.4899328859,2020.0,194.0,4.0,59.0,1.43,13.36,12.72,104.0,48.0,145.0,73.0,68.0,69.0,64.0,,2.85,41.0,42.0,53.0,60.0,2.061855670103093,30.412371134020614,46.153846153846146,93.15068493150685,94.52054794520548,87.67123287671231,,57.534246575342465,72.60273972602741,82.1917808219178
01400010524002,37588.65248226951,2010.0,182.0,3.0,44.0,1.61,11.91,12.0,67.0,31.0,105.0,55.0,,,,,3.58,28.0,23.0,26.0,20.0,1.6483516483516485,24.17582417582417,46.2686567164179,,,,,41.81818181818181,47.27272727272727,36.36363636363637
01400010524002,37588.65248226951,2020.0,154.0,3.0,39.0,1.54,12.95,12.87,68.0,35.0,104.0,61.0,53.0,61.0,53.0,5.0,2.91,40.0,27.0,36.0,47.0,1.9480519480519483,25.324675324675322,51.470588235294116,86.88524590163935,100.0,86.88524590163935,8.196721311475411,44.26229508196721,59.016393442622956,77.04918032786884
01400010524019,37588.65248226951,2010.0,121.0,5.0,15.0,1.68,10.72,10.48,52.0,23.0,81.0,39.0,,,,,3.78,18.0,15.0,12.0,9.0,4.132231404958678,12.396694214876034,44.230769230769226,,,,,38.46153846153847,30.76923076923077,23.07692307692308
01400010524019,37588.65248226951,2020.0,91.0,5.0,15.0,1.15,13.18,12.95,49.0,24.0,75.0,45.0,34.0,45.0,34.0,6.0,2.68,21.0,23.0,25.0,28.0,5.494505494505495,16.483516483516482,48.979591836734684,75.55555555555556,100.0,75.55555555555556,13.333333333333336,51.11111111111111,55.555555555555564,62.22222222222222
01400010562001,36986.30136986302,2010.0,135.0,5.0,12.0,1.21,14.47,13.97,46.0,18.0,70.0,49.0,,,,,3.0,21.0,26.0,21.0,21.0,3.7037037037037033,8.888888888888891,39.130434782608695,,,,,53.061224489795926,42.857142857142854,42.857142857142854
01400010562001,36986.30136986302,2020.0,207.0,5.0,37.0,0.82,15.09,14.85,142.0,67.0,184.0,91.0,87.0,62.0,58.0,0.0,2.38,59.0,78.0,83.0,85.0,2.415458937198068,17.874396135265698,47.1830985915493,95.6043956043956,68.13186813186813,63.73626373626372,0.0,85.71428571428571,91.2087912087912,93.4065934065934
01400010562003,41013.51351351351,2010.0,1284.0,34.0,229.0,1.55,13.65,13.35,690.0,329.0,966.0,549.0,,,,,2.71,313.0,339.0,373.0,326.0,2.64797507788162,17.834890965732086,47.68115942028985,,,,,61.748633879781416,67.94171220400729,59.38069216757741
01400010562003,41013.51351351351,2020.0,1318.0,32.0,246.0,1.09,14.59,14.45,840.0,399.0,1139.0,578.0,526.0,562.0,510.0,17.0,2.51,326.0,399.0,471.0,488.0,2.427921092564492,18.664643399089528,47.5,91.00346020761243,97.2318339100346,88.23529411764706,2.9411764705882346,69.03114186851211,81.48788927335642,84.42906574394462
01400010562004,36901.7686838911,2010.0,174.0,7.0,18.0,1.13,14.33,13.83,84.0,36.0,106.0,64.0,,,,,2.77,37.0,40.0,43.0,43.0,4.022988505747127,10.344827586206897,42.857142857142854,,,,,62.5,67.1875,67.1875
01400010562004,36901.7686838911,2020.0,156.0,,32.0,1.14,15.09,14.69,94.0,45.0,130.0,64.0,59.0,54.0,49.0,,2.64,44.0,46.0,50.0,56.0,,20.51282051282051,47.872340425531924,92.1875,84.375,76.5625,,71.875,78.125,87.5
01400010562005,24574.332258064514,2010.0,269.0,9.0,36.0,1.24,14.67,14.11,155.0,71.0,213.0,141.0,,,,,2.56,72.0,92.0,96.0,92.0,3.3457249070631967,13.382899628252787,45.806451612903224,,,,,65.24822695035462,68.08510638297872,65.24822695035462
01400010562005,24574.332258064514,2020.0,319.0,7.0,65.0,1.09,15.06,14.59,216.0,97.0,252.0,159.0,140.0,133.0,114.0,7.0,2.28,91.0,106.0,120.0,136.0,2.19435736677116,20.37617554858934,44.907407407407405,88.0503144654088,83.64779874213836,71.69811320754717,4.402515723270441,66.66666666666666,75.47169811320755,85.53459119496857
01400010562013,39800.0,2010.0,485.0,14.0,86.0,1.16,14.21,13.76,281.0,146.0,379.0,249.0,,,,,2.56,119.0,150.0,143.0,138.0,2.88659793814433,17.7319587628866,51.957295373665474,,,,,60.24096385542168,57.429718875502004,55.42168674698795
01400010562013,39800.0,2020.0,538.0,8.0,91.0,0.79,15.11,14.88,427.0,213.0,455.0,291.0,254.0,289.0,252.0,15.0,2.12,134.0,194.0,217.0,240.0,1.4869888475836432,16.91449814126394,49.88290398126464,87.2852233676976,99.31271477663229,86.59793814432992,5.154639175257731,66.66666666666666,74.57044673539521,82.4742268041237
01400010577001,40552.1978021978,2010.0,151.0,,25.0,1.36,14.8,14.0,88.0,40.0,107.0,69.0,,,,,2.47,43.0,50.0,51.0,45.0,,16.556291390728482,45.45454545454545,,,,,72.46376811594203,73.91304347826086,65.21739130434783
01400010577001,40552.1978021978,2020.0,229.0,7.0,39.0,1.27,15.18,15.11,157.0,70.0,189.0,120.0,96.0,116.0,92.0,4.0,2.39,70.0,80.0,88.0,95.0,3.056768558951965,17.030567685589517,44.5859872611465,80.0,96.66666666666669,76.66666666666667,3.333333333333333,66.66666666666666,73.33333333333333,79.16666666666666
01400010577021,39043.47826086957,2010.0,379.0,11.0,66.0,1.1,14.84,14.38,219.0,106.0,293.0,205.0,,,,,2.33,105.0,131.0,139.0,137.0,2.9023746701846966,17.41424802110818,48.40182648401826,,,,,63.90243902439025,67.8048780487805,66.82926829268294
