id,Price_m2,tiempo,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
00500010968008,2815.8568464730292,2020.0,63.0,,18.0,0.91,14.66,14.38,42.0,23.0,52.0,21.0,18.0,20.0,17.0,,2.88,13.0,15.0,16.0,17.0,,28.57142857142857,54.76190476190477,85.71428571428571,95.23809523809523,80.95238095238095,,71.42857142857143,76.19047619047619,80.95238095238095
00500010968009,1706.0030769230768,2010.0,70.0,,13.0,1.42,13.29,13.17,29.0,15.0,40.0,24.0,,,,,3.5,16.0,18.0,17.0,17.0,,18.571428571428573,51.72413793103448,,,,,75.0,70.83333333333334,70.83333333333334
00500010968009,1706.0030769230768,2020.0,139.0,6.0,31.0,1.41,14.44,13.92,67.0,38.0,101.0,52.0,43.0,48.0,39.0,,3.23,41.0,31.0,35.0,39.0,4.316546762589929,22.302158273381295,56.71641791044776,82.69230769230771,92.30769230769229,75.0,,59.615384615384606,67.30769230769229,75.0
00500010968016,7616.92305764411,2010.0,72.0,0.0,12.0,1.44,14.89,14.51,36.0,15.0,55.0,42.0,,,,,3.0,20.0,23.0,19.0,20.0,0.0,16.666666666666664,41.66666666666667,,,,,54.76190476190477,45.23809523809525,47.61904761904761
00500010968016,7616.92305764411,2020.0,324.0,10.0,49.0,1.26,15.33,15.24,180.0,81.0,252.0,145.0,122.0,144.0,121.0,12.0,2.66,93.0,114.0,112.0,116.0,3.08641975308642,15.123456790123456,45.0,84.13793103448276,99.3103448275862,83.44827586206897,8.275862068965518,78.6206896551724,77.24137931034483,80.0
00500010968017,31144.781144781144,2010.0,52.0,,11.0,1.36,14.78,14.23,34.0,10.0,38.0,17.0,,,,,3.25,13.0,12.0,15.0,15.0,,21.153846153846157,29.411764705882355,,,,,70.58823529411767,88.23529411764706,88.23529411764706
00500010968017,31144.781144781144,2020.0,57.0,,15.0,1.09,15.18,14.59,31.0,11.0,37.0,25.0,19.0,25.0,19.0,,3.0,16.0,17.0,18.0,18.0,,26.315789473684212,35.483870967741936,76.0,100.0,76.0,,68.0,72.0,72.0
00500010972018,18750.0,2010.0,289.0,16.0,22.0,1.93,9.17,8.53,102.0,39.0,210.0,83.0,,,,,3.49,40.0,22.0,28.0,18.0,5.536332179930795,7.612456747404845,38.23529411764706,,,,,26.506024096385545,33.734939759036145,21.686746987951807
00500010972018,18750.0,2020.0,311.0,16.0,20.0,1.62,10.71,10.63,144.0,61.0,211.0,84.0,82.0,84.0,82.0,0.0,3.79,45.0,31.0,35.0,50.0,5.144694533762059,6.430868167202573,42.361111111111114,97.61904761904762,100.0,97.61904761904762,0.0,36.904761904761905,41.66666666666667,59.523809523809526
00500010987002,5991.483333333334,2010.0,122.0,,18.0,1.8,10.9,10.42,58.0,19.0,54.0,42.0,,,,,3.81,30.0,18.0,21.0,18.0,,14.754098360655734,32.75862068965517,,,,,42.857142857142854,50.0,42.857142857142854
00500010987002,5991.483333333334,2020.0,153.0,7.0,28.0,1.75,12.11,11.66,80.0,31.0,83.0,57.0,54.0,57.0,54.0,0.0,2.83,35.0,27.0,31.0,34.0,4.575163398692809,18.300653594771237,38.75,94.73684210526315,100.0,94.73684210526315,0.0,47.368421052631575,54.38596491228071,59.649122807017534
00500010987009,16586.53846153846,2010.0,271.0,11.0,23.0,2.18,9.67,9.35,113.0,38.0,170.0,81.0,,,,,3.48,39.0,20.0,17.0,11.0,4.059040590405904,8.487084870848706,33.628318584070804,,,,,24.691358024691358,20.987654320987648,13.580246913580249
00500010987009,16586.53846153846,2020.0,307.0,8.0,39.0,2.08,9.82,9.51,160.0,72.0,230.0,84.0,80.0,84.0,80.0,0.0,3.84,55.0,23.0,36.0,60.0,2.6058631921824107,12.703583061889253,45.0,95.23809523809523,100.0,95.23809523809523,0.0,27.380952380952387,42.857142857142854,71.42857142857143
00500011006012,14583.333333333334,2010.0,279.0,16.0,33.0,1.8,9.31,9.14,118.0,51.0,167.0,94.0,,,,,3.1,33.0,30.0,24.0,17.0,5.734767025089606,11.827956989247312,43.22033898305085,,,,,31.914893617021278,25.53191489361702,18.085106382978726
00500011006012,14583.333333333334,2020.0,221.0,12.0,49.0,1.53,10.97,10.39,127.0,60.0,143.0,76.0,67.0,76.0,67.0,,3.3,31.0,17.0,29.0,40.0,5.429864253393665,22.171945701357465,47.24409448818897,88.1578947368421,100.0,88.1578947368421,,22.36842105263158,38.15789473684211,52.631578947368425
00500011044020,7543.103448275862,2010.0,106.0,,22.0,2.13,9.98,9.56,47.0,19.0,62.0,32.0,,,,,3.66,20.0,12.0,10.0,6.0,,20.754716981132077,40.42553191489361,,,,,37.5,31.25,18.75
00500011044020,7543.103448275862,2020.0,123.0,6.0,26.0,1.9,11.46,11.14,59.0,31.0,82.0,34.0,33.0,34.0,33.0,0.0,3.73,20.0,15.0,16.0,26.0,4.878048780487805,21.138211382113823,52.54237288135593,97.05882352941177,100.0,97.05882352941177,0.0,44.11764705882353,47.058823529411754,76.47058823529412
00500011082017,30536.936936936938,2010.0,135.0,7.0,22.0,1.51,12.83,13.23,52.0,22.0,109.0,49.0,,,,,3.07,34.0,28.0,30.0,19.0,5.185185185185184,16.296296296296298,42.307692307692314,,,,,57.14285714285714,61.224489795918366,38.775510204081634
00500011082017,30536.936936936938,2020.0,182.0,4.0,35.0,1.51,13.17,13.1,88.0,42.0,144.0,60.0,57.0,56.0,53.0,0.0,3.19,39.0,31.0,37.0,48.0,2.1978021978021984,19.230769230769234,47.72727272727273,95.0,93.33333333333331,88.33333333333331,0.0,51.66666666666667,61.66666666666667,80.0
00500011082018,17943.107221006565,2010.0,162.0,5.0,23.0,1.54,11.18,11.3,73.0,27.0,79.0,54.0,,,,,3.45,31.0,26.0,28.0,25.0,3.08641975308642,14.197530864197528,36.98630136986301,,,,,48.148148148148145,51.851851851851855,46.2962962962963
00500011082018,17943.107221006565,2020.0,167.0,3.0,26.0,1.22,13.46,13.45,81.0,35.0,122.0,65.0,60.0,59.0,54.0,3.0,2.78,34.0,29.0,50.0,53.0,1.7964071856287425,15.568862275449105,43.209876543209866,92.30769230769229,90.76923076923076,83.07692307692308,4.615384615384616,44.61538461538462,76.92307692307693,81.53846153846153
00500011097013,23800.0,2010.0,132.0,0.0,27.0,1.21,14.06,13.66,61.0,29.0,92.0,56.0,,,,,2.87,36.0,38.0,31.0,30.0,0.0,20.454545454545453,47.540983606557376,,,,,67.85714285714286,55.35714285714286,53.57142857142857
00500011097013,23800.0,2020.0,116.0,,26.0,1.22,15.0,14.75,63.0,23.0,75.0,51.0,44.0,51.0,44.0,0.0,2.64,30.0,26.0,27.0,31.0,,22.41379310344828,36.507936507936506,86.27450980392156,100.0,86.27450980392156,0.0,50.98039215686275,52.941176470588246,60.784313725490186
0050001110A008,25542.4,2010.0,135.0,4.0,34.0,1.73,13.27,13.15,51.0,23.0,86.0,45.0,,,,,3.67,32.0,28.0,23.0,23.0,2.9629629629629632,25.185185185185183,45.098039215686285,,,,,62.22222222222222,51.11111111111111,51.11111111111111
0050001110A008,25542.4,2020.0,132.0,,34.0,1.41,14.3,14.29,79.0,43.0,100.0,45.0,37.0,45.0,37.0,5.0,3.57,32.0,28.0,28.0,31.0,,25.75757575757576,54.43037974683544,82.2222222222222,100.0,82.2222222222222,11.111111111111109,62.22222222222222,62.22222222222222,68.8888888888889
0050001110A023,4398.175416666666,2010.0,131.0,3.0,27.0,1.9,14.05,13.19,53.0,26.0,101.0,41.0,,,,,3.76,28.0,32.0,30.0,27.0,2.2900763358778624,20.610687022900766,49.0566037735849,,,,,78.04878048780488,73.17073170731706,65.85365853658537
0050001110A023,4398.175416666666,2020.0,108.0,,22.0,1.17,15.21,15.0,61.0,30.0,93.0,48.0,36.0,48.0,36.0,,3.0,33.0,32.0,33.0,34.0,,20.37037037037037,49.180327868852466,75.0,100.0,75.0,,66.66666666666666,68.75,70.83333333333334
00500011114003,7853.4031413612565,2010.0,85.0,4.0,22.0,1.68,13.71,12.85,37.0,13.0,56.0,29.0,,,,,3.04,23.0,26.0,25.0,23.0,4.705882352941177,25.882352941176478,35.135135135135144,,,,,89.65517241379311,86.20689655172413,79.3103448275862
00500011114003,7853.4031413612565,2020.0,89.0,4.0,18.0,1.91,13.29,12.8,49.0,21.0,69.0,30.0,28.0,29.0,27.0,,3.18,24.0,23.0,23.0,24.0,4.49438202247191,20.224719101123593,42.857142857142854,93.33333333333331,96.66666666666669,90.0,,76.66666666666667,76.66666666666667,80.0
00500011114004,7853.4031413612565,2010.0,115.0,0.0,24.0,1.57,12.99,12.37,57.0,28.0,76.0,40.0,,,,,3.11,33.0,31.0,29.0,27.0,0.0,20.869565217391305,49.122807017543856,,,,,77.5,72.5,67.5
00500011114004,7853.4031413612565,2020.0,119.0,4.0,27.0,1.04,14.84,14.09,72.0,31.0,85.0,41.0,39.0,41.0,39.0,,3.05,30.0,32.0,35.0,38.0,3.361344537815126,22.689075630252105,43.055555555555564,95.1219512195122,100.0,95.1219512195122,,78.04878048780488,85.36585365853658,92.6829268292683
00500011114007,27372.39057239057,2010.0,74.0,,25.0,1.14,13.6,13.42,32.0,18.0,64.0,27.0,,,,,2.84,15.0,20.0,18.0,18.0,,33.78378378378378,56.25,,,,,74.07407407407408,66.66666666666666,66.66666666666666
00500011114007,27372.39057239057,2020.0,82.0,0.0,21.0,1.36,14.13,13.9,49.0,24.0,59.0,28.0,25.0,26.0,23.0,0.0,3.28,21.0,18.0,22.0,21.0,0.0,25.609756097560968,48.979591836734684,89.2857142857143,92.85714285714286,82.14285714285714,0.0,64.28571428571429,78.57142857142857,75.0
00500011114008,31355.93220338983,2010.0,105.0,0.0,18.0,1.75,14.03,13.71,56.0,21.0,57.0,39.0,,,,,3.4,26.0,26.0,26.0,23.0,0.0,17.142857142857142,37.5,,,,,66.66666666666666,66.66666666666666,58.97435897435898
00500011114008,31355.93220338983,2020.0,127.0,3.0,22.0,1.72,14.06,14.18,74.0,34.0,94.0,45.0,36.0,42.0,33.0,3.0,3.53,33.0,33.0,30.0,36.0,2.3622047244094486,17.322834645669293,45.94594594594595,80.0,93.33333333333331,73.33333333333333,6.666666666666668,73.33333333333333,66.66666666666666,80.0
00500011114020,45600.0,2010.0,111.0,0.0,28.0,1.73,13.71,13.36,53.0,24.0,58.0,47.0,,,,,3.47,26.0,22.0,22.0,22.0,0.0,25.225225225225223,45.283018867924525,,,,,46.80851063829788,46.80851063829788,46.80851063829788
00500011114020,45600.0,2020.0,144.0,4.0,36.0,1.35,14.35,13.91,78.0,38.0,119.0,48.0,45.0,46.0,43.0,0.0,3.2,37.0,33.0,39.0,41.0,2.7777777777777777,25.0,48.71794871794872,93.75,95.83333333333334,89.58333333333334,0.0,68.75,81.25,85.41666666666666
00500011129010,3917.2363636363634,2010.0,46.0,0.0,19.0,0.32,10.91,10.47,32.0,28.0,27.0,5.0,,,,,4.33,3.0,,,,0.0,41.30434782608695,87.5,,,,,,,
00500011129010,3917.2363636363634,2020.0,33.0,0.0,21.0,0.19,10.31,9.46,23.0,18.0,17.0,4.0,4.0,,,0.0,5.0,,,,,0.0,63.63636363636363,78.26086956521739,100.0,,,0.0,,,
00500011190012,3033.6140350877195,2010.0,333.0,13.0,31.0,1.94,10.02,9.83,157.0,54.0,233.0,101.0,,,,,3.34,54.0,39.0,37.0,26.0,3.903903903903904,9.309309309309311,34.39490445859873,,,,,38.613861386138616,36.63366336633664,25.742574257425748
00500011190012,3033.6140350877195,2020.0,274.0,6.0,45.0,2.12,10.76,10.46,171.0,75.0,219.0,70.0,70.0,69.0,69.0,0.0,3.91,50.0,26.0,34.0,49.0,2.18978102189781,16.423357664233578,43.85964912280701,100.0,98.57142857142858,98.57142857142858,0.0,37.142857142857146,48.57142857142857,70.0
00500011237006,11521.739130434782,2010.0,137.0,3.0,28.0,1.73,12.04,11.84,65.0,31.0,98.0,41.0,,,,,3.94,26.0,22.0,21.0,21.0,2.18978102189781,20.437956204379567,47.69230769230769,,,,,53.65853658536586,51.21951219512196,51.21951219512196
00500011237006,11521.739130434782,2020.0,119.0,6.0,27.0,1.45,12.17,11.74,60.0,29.0,88.0,43.0,39.0,42.0,38.0,,3.05,32.0,26.0,30.0,33.0,5.042016806722689,22.689075630252105,48.33333333333334,90.69767441860463,97.67441860465117,88.3720930232558,,60.465116279069754,69.76744186046511,76.74418604651162
00500011260017,3043.903125,2010.0,123.0,,27.0,1.43,13.74,12.8,61.0,17.0,95.0,36.0,,,,,3.64,24.0,20.0,24.0,22.0,,21.951219512195124,27.86885245901639,,,,,55.555555555555564,66.66666666666666,61.111111111111114
00500011260017,3043.903125,2020.0,108.0,,30.0,1.39,13.98,13.6,60.0,27.0,92.0,34.0,34.0,34.0,34.0,0.0,3.18,31.0,18.0,28.0,29.0,,27.777777777777782,45.0,100.0,100.0,100.0,0.0,52.941176470588246,82.35294117647058,85.29411764705883
00500011260026,14232.64375,2010.0,125.0,6.0,21.0,1.83,13.41,12.32,61.0,30.0,75.0,45.0,,,,,3.57,28.0,26.0,29.0,25.0,4.8,16.8,49.180327868852466,,,,,57.77777777777778,64.44444444444444,55.555555555555564
00500011260026,14232.64375,2020.0,125.0,,36.0,1.62,13.74,13.49,70.0,39.0,93.0,50.0,45.0,43.0,38.0,0.0,2.78,43.0,29.0,41.0,42.0,,28.8,55.714285714285715,90.0,86.0,76.0,0.0,57.99999999999999,82.0,84.0
00500011307007,17274.1935483871,2010.0,957.0,42.0,87.0,2.1,9.13,9.0,390.0,144.0,614.0,259.0,,,,,4.12,124.0,69.0,61.0,39.0,4.38871473354232,9.090909090909092,36.92307692307693,,,,,26.640926640926644,23.552123552123557,15.05791505791506
00500011307007,17274.1935483871,2020.0,29.0,,4.0,2.33,10.08,9.42,17.0,6.0,15.0,9.0,9.0,9.0,9.0,0.0,3.22,5.0,6.0,4.0,7.0,,13.79310344827586,35.29411764705883,100.0,100.0,100.0,0.0,66.66666666666666,44.444444444444436,77.7777777777778
00500011307028,29000.0,2010.0,153.0,7.0,26.0,1.61,7.59,7.24,56.0,25.0,90.0,54.0,,,,,2.94,31.0,20.0,17.0,21.0,4.575163398692809,16.99346405228758,44.64285714285715,,,,,37.03703703703704,31.48148148148148,38.888888888888886
00500011307028,29000.0,2020.0,154.0,4.0,38.0,1.46,11.38,11.53,87.0,46.0,111.0,54.0,50.0,51.0,47.0,0.0,3.08,31.0,18.0,26.0,34.0,2.5974025974025974,24.675324675324674,52.87356321839081,92.5925925925926,94.44444444444444,87.03703703703705,0.0,33.33333333333333,48.148148148148145,62.96296296296296
00500011311003,4001.185592185593,2010.0,71.0,7.0,18.0,2.43,12.4,12.03,25.0,13.0,52.0,17.0,,,,,4.18,17.0,12.0,6.0,6.0,9.859154929577462,25.352112676056336,52.0,,,,,70.58823529411767,35.29411764705883,35.29411764705883
00500011311003,4001.185592185593,2020.0,36.0,0.0,12.0,1.95,13.32,13.0,12.0,6.0,25.0,14.0,12.0,14.0,12.0,,3.0,11.0,9.0,6.0,8.0,0.0,33.33333333333333,50.0,85.71428571428571,100.0,85.71428571428571,,64.28571428571429,42.857142857142854,57.14285714285714
00500011311011,3654.9572649572656,2010.0,52.0,0.0,9.0,1.83,12.32,11.11,14.0,4.0,31.0,17.0,,,,,3.7,9.0,8.0,6.0,6.0,0.0,17.307692307692307,28.57142857142857,,,,,47.058823529411754,35.29411764705883,35.29411764705883
00500011311011,3654.9572649572656,2020.0,66.0,0.0,17.0,1.26,13.12,12.84,36.0,18.0,54.0,17.0,17.0,16.0,16.0,0.0,3.88,17.0,12.0,13.0,12.0,0.0,25.75757575757576,50.0,100.0,94.11764705882351,94.11764705882351,0.0,70.58823529411767,76.47058823529412,70.58823529411767
00500011311013,7228.1631410256405,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0
00500011311013,7228.1631410256405,2020.0,12.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,100.0,,,,,,
00500011311025,3113.71237458194,2010.0,55.0,0.0,16.0,2.1,12.98,12.08,18.0,10.0,39.0,16.0,,,,,3.93,13.0,11.0,9.0,8.0,0.0,29.09090909090909,55.555555555555564,,,,,68.75,56.25,50.0
00500011311025,3113.71237458194,2020.0,41.0,,14.0,1.7,13.47,12.58,18.0,10.0,34.0,16.0,12.0,16.0,12.0,,3.42,12.0,10.0,10.0,11.0,,34.14634146341464,55.555555555555564,75.0,100.0,75.0,,62.5,62.5,68.75
00500011311029,2620.689655172414,2010.0,65.0,,13.0,2.03,12.09,11.88,23.0,11.0,31.0,17.0,,,,,3.88,14.0,10.0,11.0,7.0,,20.0,47.82608695652174,,,,,58.82352941176471,64.70588235294117,41.17647058823529
00500011311029,2620.689655172414,2020.0,66.0,,18.0,1.71,13.05,12.48,35.0,15.0,51.0,18.0,16.0,18.0,16.0,0.0,4.13,15.0,13.0,13.0,13.0,,27.27272727272727,42.857142857142854,88.8888888888889,100.0,88.8888888888889,0.0,72.2222222222222,72.2222222222222,72.2222222222222
00500011379001,6439.393939393939,2010.0,253.0,10.0,37.0,1.96,9.92,9.96,104.0,47.0,168.0,78.0,,,,,3.57,33.0,28.0,30.0,27.0,3.9525691699604746,14.624505928853756,45.19230769230769,,,,,35.8974358974359,38.46153846153847,34.615384615384606
00500011379001,6439.393939393939,2020.0,261.0,4.0,55.0,1.84,10.93,10.61,145.0,72.0,164.0,71.0,68.0,70.0,67.0,,3.84,48.0,30.0,31.0,50.0,1.532567049808429,21.0727969348659,49.6551724137931,95.77464788732394,98.59154929577466,94.3661971830986,,42.25352112676056,43.661971830985905,70.4225352112676
00500011379027,12375.0,2010.0,227.0,11.0,27.0,1.87,11.22,11.4,104.0,40.0,164.0,64.0,,,,,3.98,35.0,25.0,29.0,21.0,4.845814977973569,11.894273127753305,38.46153846153847,,,,,39.0625,45.3125,32.8125
00500011379027,12375.0,2020.0,199.0,14.0,43.0,1.73,11.94,12.06,106.0,49.0,142.0,76.0,56.0,74.0,54.0,0.0,3.55,39.0,25.0,35.0,42.0,7.035175879396986,21.608040201005025,46.22641509433962,73.68421052631578,97.36842105263158,71.05263157894737,0.0,32.89473684210527,46.05263157894736,55.26315789473685
00500011379028,15517.241379310344,2010.0,205.0,4.0,33.0,1.65,11.61,11.44,90.0,51.0,137.0,74.0,,,,,3.36,32.0,27.0,31.0,22.0,1.951219512195122,16.097560975609756,56.66666666666666,,,,,36.48648648648648,41.8918918918919,29.72972972972973
00500011379028,15517.241379310344,2020.0,182.0,5.0,51.0,1.77,12.38,11.83,86.0,38.0,142.0,92.0,59.0,90.0,57.0,,3.08,36.0,26.0,28.0,37.0,2.7472527472527477,28.021978021978025,44.1860465116279,64.13043478260869,97.82608695652172,61.95652173913043,,28.26086956521739,30.434782608695656,40.21739130434783
00500011400003,19168.333333333332,2010.0,620.0,28.0,60.0,2.24,9.68,9.28,268.0,100.0,431.0,176.0,,,,,3.95,110.0,38.0,60.0,40.0,4.516129032258063,9.677419354838712,37.3134328358209,,,,,21.59090909090909,34.09090909090909,22.72727272727273
00500011400003,19168.333333333332,2020.0,602.0,18.0,69.0,1.86,10.93,11.03,344.0,149.0,428.0,361.0,172.0,360.0,171.0,13.0,3.5,122.0,52.0,91.0,120.0,2.990033222591362,11.461794019933555,43.3139534883721,47.64542936288089,99.72299168975071,47.368421052631575,3.601108033240997,14.404432132963992,25.207756232686982,33.2409972299169
00500011434002,15815.082725060827,2010.0,121.0,4.0,24.0,2.29,11.61,10.96,55.0,17.0,94.0,39.0,,,,,3.78,25.0,16.0,19.0,17.0,3.3057851239669422,19.834710743801654,30.90909090909091,,,,,41.02564102564102,48.71794871794872,43.5897435897436
00500011434002,15815.082725060827,2020.0,113.0,,25.0,1.76,11.95,11.67,58.0,25.0,92.0,35.0,33.0,32.0,30.0,0.0,3.42,25.0,14.0,25.0,29.0,,22.123893805309734,43.103448275862064,94.28571428571428,91.42857142857143,85.71428571428571,0.0,40.0,71.42857142857143,82.85714285714286
00500011472015,3991.4566210045664,2010.0,206.0,8.0,22.0,1.96,10.19,10.25,82.0,28.0,149.0,65.0,,,,,3.23,36.0,31.0,27.0,22.0,3.883495145631068,10.679611650485436,34.14634146341464,,,,,47.69230769230769,41.53846153846154,33.846153846153854
00500011472015,3991.4566210045664,2020.0,209.0,3.0,38.0,1.64,11.22,11.15,114.0,55.0,160.0,68.0,62.0,66.0,60.0,,3.37,35.0,27.0,36.0,44.0,1.4354066985645932,18.181818181818183,48.24561403508772,91.17647058823529,97.05882352941177,88.23529411764706,,39.70588235294117,52.941176470588246,64.70588235294117
00500011472028,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00500011523001,3330.621861285719,2010.0,274.0,13.0,33.0,1.9,10.57,10.13,115.0,48.0,172.0,80.0,,,,,3.66,45.0,33.0,30.0,20.0,4.744525547445255,12.043795620437956,41.73913043478261,,,,,41.25,37.5,25.0
00500011523001,3330.621861285719,2020.0,173.0,4.0,43.0,1.77,11.4,11.0,86.0,37.0,143.0,57.0,51.0,57.0,51.0,,3.39,41.0,20.0,33.0,45.0,2.312138728323699,24.855491329479772,43.0232558139535,89.47368421052632,100.0,89.47368421052632,,35.08771929824561,57.894736842105274,78.94736842105263
00500011538009,14998.2,2010.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
00500011538009,14998.2,2020.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,100.0,,,,,,
00500011557002,3439.306358381503,2010.0,142.0,,32.0,1.91,10.84,10.19,65.0,24.0,94.0,40.0,,,,,3.68,23.0,21.0,18.0,14.0,,22.53521126760564,36.92307692307693,,,,,52.5,45.0,35.0
00500011557002,3439.306358381503,2020.0,130.0,4.0,32.0,1.63,12.06,11.9,70.0,27.0,100.0,48.0,42.0,47.0,41.0,3.0,3.1,27.0,12.0,23.0,31.0,3.0769230769230766,24.615384615384613,38.571428571428584,87.5,97.91666666666666,85.41666666666666,6.25,25.0,47.91666666666667,64.58333333333334
00500011557013,32500.0,2010.0,143.0,,23.0,1.97,10.51,10.37,70.0,34.0,84.0,53.0,,,,,3.11,22.0,16.0,18.0,11.0,,16.083916083916083,48.57142857142857,,,,,30.188679245283016,33.9622641509434,20.754716981132077
00500011557013,32500.0,2020.0,122.0,5.0,28.0,1.77,11.41,10.91,65.0,34.0,75.0,57.0,39.0,56.0,38.0,5.0,3.13,19.0,12.0,17.0,26.0,4.0983606557377055,22.950819672131143,52.30769230769232,68.42105263157895,98.24561403508771,66.66666666666666,8.771929824561402,21.052631578947366,29.824561403508767,45.614035087719294
00500011561001,5650.0,2010.0,143.0,6.0,27.0,1.59,13.12,12.74,69.0,25.0,92.0,52.0,,,,,3.12,27.0,30.0,26.0,22.0,4.195804195804196,18.88111888111888,36.231884057971016,,,,,57.69230769230769,50.0,42.307692307692314
00500011561001,5650.0,2020.0,125.0,4.0,40.0,1.49,14.36,14.45,65.0,30.0,97.0,44.0,36.0,41.0,33.0,3.0,3.39,32.0,28.0,31.0,34.0,3.2,32.0,46.153846153846146,81.81818181818183,93.18181818181816,75.0,6.8181818181818175,63.63636363636363,70.45454545454545,77.27272727272727
00500011561020,12352.941176470587,2010.0,127.0,,26.0,1.3,12.57,12.21,58.0,30.0,95.0,43.0,,,,,3.36,25.0,26.0,29.0,25.0,,20.47244094488189,51.72413793103448,,,,,60.465116279069754,67.44186046511628,58.139534883720934
